SSID,Signal(dBm),Timestamp,Location,Scan_ID,Run
TR828_5G,-95,2025-11-19 11:12:02,LaptopPriority/CurrentPeriodicals,2,4
ROOM-810_ç°æ§,-95,2025-11-19 11:12:02,LaptopPriority/CurrentPeriodicals,2,4
t4-602-1,-94,2025-11-19 11:12:02,LaptopPriority/CurrentPeriodicals,2,4
SparkOffice-WIFI,-94,2025-11-19 11:12:02,LaptopPriority/CurrentPeriodicals,2,4
SparkOffice-WIFI,-93,2025-11-19 11:12:02,LaptopPriority/CurrentPeriodicals,2,4
Everfocus,-93,2025-11-19 11:12:02,LaptopPriority/CurrentPeriodicals,2,4
BBA-1028,-93,2025-11-19 11:12:02,LaptopPriority/CurrentPeriodicals,2,4
Sparktech-Guest,-92,2025-11-19 11:12:02,LaptopPriority/CurrentPeriodicals,2,4
chiang_yu_da,-88,2025-11-19 11:12:02,LaptopPriority/CurrentPeriodicals,2,4
RB501,-88,2025-11-19 11:12:02,LaptopPriority/CurrentPeriodicals,2,4
Yie & Esther,-87,2025-11-19 11:12:02,LaptopPriority/CurrentPeriodicals,2,4
Hidden_Network,-86,2025-11-19 11:12:02,LaptopPriority/CurrentPeriodicals,2,4
Yie Office,-86,2025-11-19 11:12:02,LaptopPriority/CurrentPeriodicals,2,4
NTUST-PEAP,-85,2025-11-19 11:12:02,LaptopPriority/CurrentPeriodicals,2,4
NTUST-PEAP,-81,2025-11-19 11:12:02,LaptopPriority/CurrentPeriodicals,2,4
NTUST-PEAP,-80,2025-11-19 11:12:02,LaptopPriority/CurrentPeriodicals,2,4
NTUST-PEAP,-78,2025-11-19 11:12:02,LaptopPriority/CurrentPeriodicals,2,4
NTUST-PEAP,-76,2025-11-19 11:12:02,LaptopPriority/CurrentPeriodicals,2,4
NTUST-PEAP,-62,2025-11-19 11:12:02,LaptopPriority/CurrentPeriodicals,2,4
NTUST-PEAP,-61,2025-11-19 11:12:02,LaptopPriority/CurrentPeriodicals,2,4
NTUST-PEAP,-54,2025-11-19 11:12:02,LaptopPriority/CurrentPeriodicals,2,4
NTUST-PEAP,-53,2025-11-19 11:12:02,LaptopPriority/CurrentPeriodicals,2,4
NTUST-PEAP,-83,2025-11-19 11:12:02,LaptopPriority/CurrentPeriodicals,2,4
DIRECT-0K-OPPO Pad 3,-84,2025-11-19 11:12:02,LaptopPriority/CurrentPeriodicals,2,4
general_7006,-83,2025-11-19 11:12:02,LaptopPriority/CurrentPeriodicals,2,4
èæé²,-82,2025-11-19 11:12:02,LaptopPriority/CurrentPeriodicals,2,4
mcnlab,-78,2025-11-19 11:12:02,LaptopPriority/CurrentPeriodicals,2,4
CI3D,-72,2025-11-19 11:12:02,LaptopPriority/CurrentPeriodicals,2,4
S24+,-68,2025-11-19 11:12:02,LaptopPriority/CurrentPeriodicals,2,4
Haha,-64,2025-11-19 11:12:02,LaptopPriority/CurrentPeriodicals,2,4
ESPEL_5G,-92,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-PEAP,-85,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-PEAP,-83,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-PEAP,-81,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-PEAP,-80,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-PEAP,-78,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-PEAP,-76,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-PEAP,-64,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-PEAP,-63,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-PEAP,-60,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-PEAP,-55,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-PEAP,-53,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-PEAP,-94,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-UAM,-96,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-UAM,-93,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-UAM,-86,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-UAM,-82,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-UAM,-81,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-UAM,-81,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-UAM,-76,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-UAM,-63,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-UAM,-63,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-UAM,-59,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-UAM,-55,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-UAM,-52,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
IB812_5G,-97,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
TR1020_5G,-97,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
eduroam,-96,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
eduroam,-94,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
eduroam,-86,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
eduroam,-85,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
eduroam,-83,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
eduroam,-78,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
eduroam,-71,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
eduroam,-66,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
eduroam,-64,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
eduroam,-64,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
eduroam,-55,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
eduroam,-51,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
IB-811_5G,-96,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
810-2_5G,-96,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-UAM,-96,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-UAM,-93,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-UAM,-86,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-UAM,-82,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-UAM,-81,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-UAM,-81,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-UAM,-76,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-UAM,-63,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-UAM,-63,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-UAM,-59,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-UAM,-55,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-UAM,-52,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
ä¾é½ä¾äº,-95,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
ROOM-810_ç°æ§,-95,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
TR828_5G,-95,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
SparkOffice-WIFI,-94,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
SparkOffice-WIFI,-93,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
t4-602-1,-94,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
Everfocus,-93,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
ð«â­ï¸â¨â¡ï¸ð«,-93,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
RB501,-93,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
ESPEL_5G,-92,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
Sparktech-Guest,-92,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
GIDLE401-1_5G,-91,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
Yie & Esther,-90,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
Hidden_Network,-88,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
Yie Office,-88,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
BBA-1028,-87,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-PEAP,-85,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-PEAP,-83,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-PEAP,-81,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-PEAP,-80,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-PEAP,-78,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-PEAP,-76,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-PEAP,-64,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-PEAP,-63,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-PEAP,-60,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-PEAP,-55,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-PEAP,-53,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
NTUST-PEAP,-94,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
DIRECT-0K-OPPO Pad 3,-84,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
general_7006,-83,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
èæé²,-83,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
chiang_yu_da,-81,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
mcnlab,-78,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
AndroidAPB7B6,-72,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
CI3D,-72,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
S24+,-71,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
Haha,-64,2025-11-19 11:12:09,LaptopPriority/CurrentPeriodicals,3,4
ESPEL_5G,-92,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-PEAP,-94,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-PEAP,-85,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-PEAP,-83,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-PEAP,-82,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-PEAP,-81,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-PEAP,-80,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-PEAP,-70,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-PEAP,-64,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-PEAP,-63,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-PEAP,-61,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-PEAP,-54,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-PEAP,-49,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-PEAP,-92,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-UAM,-96,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-UAM,-93,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-UAM,-90,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-UAM,-86,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-UAM,-83,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-UAM,-79,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-UAM,-74,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-UAM,-70,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-UAM,-66,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-UAM,-63,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-UAM,-60,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-UAM,-54,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-UAM,-49,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
810-2_5G,-97,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
IB812_5G,-97,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
TR1020_5G,-97,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
ð«â­ï¸â¨â¡ï¸ð«,-96,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-UAM,-96,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-UAM,-93,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-UAM,-90,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-UAM,-86,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-UAM,-83,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-UAM,-79,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-UAM,-74,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-UAM,-70,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-UAM,-66,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-UAM,-63,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-UAM,-60,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-UAM,-54,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-UAM,-49,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
IB-811_5G,-96,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
eduroam,-96,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
eduroam,-94,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
eduroam,-91,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
eduroam,-86,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
eduroam,-85,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
eduroam,-84,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
eduroam,-83,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
eduroam,-71,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
eduroam,-70,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
eduroam,-68,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
eduroam,-66,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
eduroam,-60,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
eduroam,-54,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
eduroam,-49,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
TR828_5G,-95,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
ä¾é½ä¾äº,-95,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
Yie Office,-94,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
SparkOffice-WIFI,-94,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
SparkOffice-WIFI,-93,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
t4-602-1,-94,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-PEAP,-94,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-PEAP,-85,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-PEAP,-83,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-PEAP,-82,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-PEAP,-81,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-PEAP,-80,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-PEAP,-70,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-PEAP,-64,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-PEAP,-63,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-PEAP,-61,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-PEAP,-54,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-PEAP,-49,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
NTUST-PEAP,-92,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
ROOM-810_ç°æ§,-93,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
Everfocus,-93,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
BBA-1028,-92,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
ESPEL_5G,-92,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
Sparktech-Guest,-92,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
Hidden_Network,-92,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
GIDLE401-1_5G,-91,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
Yie & Esther,-90,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
RB501,-88,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
èæé²,-86,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
general_7006,-83,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
DIRECT-0K-OPPO Pad 3,-81,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
chiang_yu_da,-81,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
CI3D_5G,-79,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
mcnlab,-78,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
AndroidAPB7B6,-72,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
CI3D,-72,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
S24+,-71,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
Haha,-64,2025-11-19 11:12:17,LaptopPriority/CurrentPeriodicals,4,4
ESPEL_5G,-89,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-PEAP,-92,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-PEAP,-85,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-PEAP,-83,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-PEAP,-82,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-PEAP,-82,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-PEAP,-80,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-PEAP,-72,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-PEAP,-70,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-PEAP,-62,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-PEAP,-60,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-PEAP,-56,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-PEAP,-54,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-PEAP,-49,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-PEAP,-90,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-UAM,-91,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-UAM,-90,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-UAM,-90,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-UAM,-86,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-UAM,-79,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-UAM,-75,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-UAM,-74,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-UAM,-70,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-UAM,-63,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-UAM,-62,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-UAM,-57,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-UAM,-54,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-UAM,-52,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
TR1020_5G,-97,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
mcnlab,-97,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
IB812_5G,-97,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
IB-811_5G,-96,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
810-2_5G,-96,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
ð«â­ï¸â¨â¡ï¸ð«,-96,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
TR828_5G,-95,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
ä¾é½ä¾äº,-95,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
Nexlit-5GHz,-94,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
SparkOffice-WIFI,-94,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
Yie Office,-94,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
t4-602-1,-94,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
ROOM-810_ç°æ§,-93,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-PEAP,-92,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-PEAP,-85,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-PEAP,-83,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-PEAP,-82,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-PEAP,-82,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-PEAP,-80,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-PEAP,-72,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-PEAP,-70,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-PEAP,-62,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-PEAP,-60,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-PEAP,-56,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-PEAP,-54,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-PEAP,-49,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-PEAP,-90,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
eduroam,-92,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
eduroam,-91,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
eduroam,-90,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
eduroam,-86,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
eduroam,-85,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
eduroam,-83,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
eduroam,-70,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
eduroam,-69,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
eduroam,-60,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
eduroam,-56,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
eduroam,-54,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
eduroam,-52,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
Hidden_Network,-92,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
Hidden_Network,-64,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
èæé²,-91,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-UAM,-91,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-UAM,-90,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-UAM,-90,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-UAM,-86,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
NTUST-UAM,-79,2025-11-19 11:12:25,LaptopPriority/CurrentPeriodicals,5,4
